"user_name","text","rating.x","url_cleaned","rubbish.x","id.x","user_id","id.y","name","price","rating.y","review_count","city","state","zip_code","rubbish.y","latitude","longitude"
"Andres O.","SPACE
- large, clean, open, inviting, clean public bathroom

SERVICE
- A+, accommodating, helpful, informative 

COFFEE
Yemen Coffee (w/ Cardamom)
- strong,...",5,"https://www.yelp.com/biz/qahwah-house-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=SWhR3uZUy2ts4tbaNh5KuA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","qahwah-house-brooklyn","jLd79NTjGW1qFKK7I3ABWw","kpxXi23lUQkeJQH-2BtzDw","Qahwah House","NULL",5,24,"Brooklyn","NY","11249","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7186,-73.9571
"Robert C.","I looked around long and hard for a supplier to my business and this place really delivered! Way ahead of their competitors. Very happy with the service...",5,"https://www.yelp.com/biz/dallis-bros-coffee-long-island-city-2","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=h8n3af8tzk_JY14t8cf_fA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","dallis-bros-coffee-long-island-city-2","XX-SfSBVqqiY6SiyStgEdg","azXPAJp69yxahDMQXXDkEg","Dallis Bros Coffee","NULL",5,1,"Long Island City","NY","11101","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7489,-73.9487
"Kreig Z.","I love this place and am blessed to be a block away.

Too many wanna-be cafes burn and boil their espresso drinks, rendering them undrinkable and...",5,"https://www.yelp.com/biz/corto-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=x_etggcqtp6gcIN05vMPMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","corto-brooklyn","wPJzdqqAruo__2OATJp0Wg","wOCQQok2JMJQu9ngr0nbrQ","Corto","NULL",5,6,"Brooklyn","NY","11216","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6825,-73.9434
"Ashley Z.","I recently moved into the neighborhood but I've already been to Semicolon twice and I know it will be a favorite for years to come! The cafe is adorable &...",5,"https://www.yelp.com/biz/semicolon-cafe-new-york","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=fO5aZb0gozx0_iSZnYreYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","semicolon-cafe-new-york","ePzQChMb9JPsaZz3W7e-PA","-HpCsFpk8PwFpbmEELmg6g","Semicolon Cafe","NULL",5,15,"New York","NY","10032","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.8346,-73.9452
"Spencer H.","Came here for a quick breakfast and drink hang out with a friend. Mid-week, during Covid.

The space is cute and comfortable. Understated, certainly not...",5,"https://www.yelp.com/biz/1927-cafe-bar-popularr-new-york-2","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=ikw8VWfiQhgFCoTsFdGrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","1927-cafe-bar-popularr-new-york-2","gtUtLegD1UrXag5i1YNmiA","drpQ5_-53Azk3JiGj0Itrg","1927 Cafe Bar Popularr","NULL",5,11,"New York","NY","10026","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7998,-73.9526
"Darren B.","Sooooo good! I was in the mood for a healthy wrap and they did not disappoint!
I had the La Contessa-so tasty with the best herb marinated chicken.
Delivery...",5,"https://www.yelp.com/biz/ciao-gloria-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=Jknov7xeYdoIM7V6i_59bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","ciao-gloria-brooklyn","9yhFsd5Ajlk6C3Eer0JtQg","KDGGpWef9LkYk79oVCiqfg","Ciao, Gloria","$$",5,46,"Brooklyn","NY","11238","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6804,-73.9682
"Stephanie R.","Clockface Coffee is awesome!  The coffee is fantastic as well as the other beverages sold and the service is even better.  Andre is great, very personable,...",5,"https://www.yelp.com/biz/clockface-coffee-brooklyn-2","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=ilHYxvBusucDDZjy7okxKg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","clockface-coffee-brooklyn-2","0rC2ulve39qlRrHgxAGddA","uSIGrGo-AwmIBs2hqZlqvQ","Clockface coffee","NULL",5,16,"Brooklyn","NY","11209","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6324,-74.0279
"Tori L.","I love this shop!! The drinks are always delicious and made with care. Lots of drink options for vegans (matcha, tea, chai, etc.) as well as vegan loafs...",5,"https://www.yelp.com/biz/lazy-suzy-cafe-and-shop-brooklyn-4","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=augNCA2i5_TAw7-wohpx5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","lazy-suzy-cafe-and-shop-brooklyn-4","kn81ke6Y9O-URu5NsOborw","X85b5MKaSWNiiNl6nQqseA","Lazy Suzy Cafe & Shop","$",5,44,"Brooklyn","NY","11221","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6995,-73.9255
"Howard C.","CLO is doing it right when it comes to specialty coffee. The first thing you notice coming in is the hospitality is on-point. Baristas are down to earth,...",5,"https://www.yelp.com/biz/clo-coffee-co-jersey-city-3","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=k8X0nms0fu4GUITsa23s9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","clo-coffee-co-jersey-city-3","p9G-uXu9iKr7lgAHf2SL8Q","JdrdtrTaaQpQCGSEydvY-g","CLO Coffee Co.","NULL",5,8,"Jersey City","NJ","07306","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7289,-74.0636
"Elaine T.","We can here and tried their specialty coffee. The ones they roast themselves, which were ~$10 per cup. Yes, I know what you're thinking, $10 for a cup of...",5,"https://www.yelp.com/biz/academy-at-coffee-project-ny-long-island-city","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=A56vEsWh1uvvLCuVmooibg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","academy-at-coffee-project-ny-long-island-city","hzOUO6zmQtxQzzMPesOrMw","lZLRrlPDA95I2oV8DdDL4Q","Academy at Coffee Project NY","NULL",5,7,"Long Island City","NY","11101","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7409,-73.9493
"Perry P.","Interesting coffee cocktails and fresh baked goods. Happy with my dirty chai, strong espresso. Friendly and prompt service. Support small business!",5,"https://www.yelp.com/biz/social-house-cafe-new-york","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=xeNbykjyYLtrdie9ESW3qA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","social-house-cafe-new-york","a5zgRveMIuMCw05fNpzjdw","VLC2DROxvGX-ka_aBmJN9w","Social House Cafe","NULL",5,1,"New York","NY","11249","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7103,-73.966
"Vanya M.","As we're in the midst of COVID-19 it was refreshing to see staff adhering to mask wearing safety precautions. I had the hazelnut latte with oat milk and it...",5,"https://www.yelp.com/biz/ciao-bella-coffee-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=cVoFAaiVX9VhfPyncIh4qQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","ciao-bella-coffee-brooklyn","rp3LFkI6zTi0iqzSajrbPw","qsBgh5mRK2z5zbbvIlC4AQ","Ciao Bella Coffee","NULL",5,16,"Brooklyn","NY","11226","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6553,-73.9505
"Michelle A.","Every time I come here, I'm always treated like one of the family. Whether it's Mama Bats, Joey or, like tonight, George who was manning the fort. I always...",5,"https://www.yelp.com/biz/joey-bats-caf%C3%A9-new-york","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=QQDEhLdoKM-Izh5p53e4pg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","joey-bats-caf%C3%A9-new-york","QFE6pHrNCbHG6TJPGBja5g","uYMimeHJ5XBGkyTrg8GXhw","Joey Bats Café","$",5,287,"New York","NY","10002","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7201,-73.9904
"Shaji K.","Needed a quick pick-me-up in the area and found this spot tucked away on the street. Small interior with a menu to the side and pastries behind glass, as...",5,"https://www.yelp.com/biz/pep-bakehouse-and-coffee-shop-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=MTlz1PTDzGHwEH1_OHd9zw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","pep-bakehouse-and-coffee-shop-brooklyn","uDBnapEGywTQ0ovaCu7Orw","xkAl-pdIWk8hAjvS1dI80g","PEP Bakehouse & Coffee Shop","$$",5,62,"Brooklyn","NY","11209","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6175,-74.0334
"Hannah L.","Maybe the best oat latte I've had all year.",5,"https://www.yelp.com/biz/hamlet-coffee-brooklyn-7","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=f1siy3P3OSpYVrsBX6t5VA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","hamlet-coffee-brooklyn-7","6G4PQhPkvbEyb5iKJZxqyw","UPUN3P_U0OpFGFozT86-bQ","Hamlet Coffee","NULL",5,5,"Brooklyn","NY","11225","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.661,-73.9533
"Kaley R.","A true small neighborhood local coffee shop feel, equipped with an open garage door as the entrance and an entire focus on producing less waste.

There are...",5,"https://www.yelp.com/biz/ixv-coffee-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=2RmBfXTnRjQWrcWMNS1oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","ixv-coffee-brooklyn","PrioZ6UL7liEWQRmNtgq6w","-7GUru8FEYMtBmit_hi4cw","IXV Coffee","NULL",5,4,"Brooklyn","NY","11217","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6849,-73.9813
"Anya T.","You ever walk into a place and immediately feel right at home? The interior is a nice size. They had some fresh plants, beautiful art on the walls, and...",5,"https://www.yelp.com/biz/brooklyn-perk-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=7dSZTwWJunHZ_yehyCPEBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","brooklyn-perk-brooklyn","x4P6MgNHDwvlnZjqaasbAQ","s87VovckLhD3jVwGFeK3UQ","Brooklyn Perk","$",5,34,"Brooklyn","NY","11225","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6586,-73.9603
"Alana G.","So we were walking around looking for coffee and a bite to eat and stumbled upon this place. They have several delicious focaccia sandwiches (I had the...",5,"https://www.yelp.com/biz/gran-caffe-de-martini-brooklyn-2","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=es7PiFbOHdmD8nIfBSpHMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","gran-caffe-de-martini-brooklyn-2","rgH7W0qqifEj9t2JJsa4Yw","fQnM0Eve80JMe4udNuLZjA","Gran Caffe' De Martini","$",5,46,"Brooklyn","NY","11238","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6791,-73.9682
"Shivani S.","Ordered several items to carry out to share with a group:

- Frenchies Oeufs: the perfect breakfast sandwich. Can never go wrong with spicy Mayo and...",5,"https://www.yelp.com/biz/chez-les-frenchies-new-york-2","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=QX4JPNbrzjM1UNzrmzseQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","chez-les-frenchies-new-york-2","C22t8xw0ntwIL3o0nAv_FQ","hcGcjMrRcVSLzmBIsMIcwQ","Chez Les Frenchies","NULL",5,12,"New York","NY","10021","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7687,-73.9518
"Mark B.","This is a great, great local spot. With the quadrant in session and everything going on with COVID-19, it's excellent to have a place like this open and...",5,"https://www.yelp.com/biz/burly-coffee-and-better-read-than-dead-books-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=X-pC0AfB7Yydb9X4bC8gSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","burly-coffee-and-better-read-than-dead-books-brooklyn","cbxJaFxdB-GEbTrBCMDkmA","wJ96PrSbxjGthwozkolstQ","Burly Coffee & Better Read Than Dead Books","NULL",5,7,"Brooklyn","NY","11205","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6905,-73.9519
"Starr C.","Kuih Cafe opened shortly before the pandemic started, so the owner has been working largely by herself to run this little shop to sell Malaysian kuih here....",5,"https://www.yelp.com/biz/kuih-cafe-new-york","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=4aE1yYWGJ_MMrlLOrepvdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","kuih-cafe-new-york","-AJV31rH5tZmKI0f0rlQnA","MBQg0-g_iiIEY4hzLiezKg","Kuih Cafe","NULL",5,26,"New York","NY","10002","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7159,-73.993
"Margaret G.","First visit -- have been hearing about it for a while. Ordered a cortado and a maple cruller. Absolutely delicious. The cruller was light and eggy and just...",5,"https://www.yelp.com/biz/mottley-kitchenette-new-york-3","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=cR3SHyOSkFbXr1u4APUlAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","mottley-kitchenette-new-york-3","7SeQuaEAS9261FBbuYFvhw","64FxOipSo701AUPTgvo9TA","Mottley Kitchenette","NULL",5,1,"New York","NY","10451","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.8086,-73.93
"Kameron K.","Absolutely divine and open during Covid-19 for take-out! The honey ginger matcha iced-tea is AMAZING!! Would have 10 a day if I could. The owner is also so...",5,"https://www.yelp.com/biz/secret-garden-brooklyn-4","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=NrgjDRt5PHS5o7uXdQHe6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","secret-garden-brooklyn-4","GlUAVE3TvF4wFwiyq1yDvQ","S3qnPndTrNlgJnf_5oOrag","Secret Garden","NULL",5,33,"Brooklyn","NY","11233","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6837,-73.935
"Marie K.","I am rating on the to-go experience because of the pandemic situation that started in China and travelled all the way to New York when Pres Trump decided to...",5,"https://www.yelp.com/biz/suited-new-york","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=-wK5ZumkQiFlvzo2NRTlnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","suited-new-york","BpeAArSSsnIB7sZRFKUwlg","ykqXbitAmPGq1xXZoOLCxw","Suited","NULL",5,23,"New York","NY","10038","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7093,-74.0079
"Justin L.","Welcome addition to the neighborhood. Great rich coffee (got an oat latte) and good selection of treats from Ovenly. Will definitely be in the regular rotation.",5,"https://www.yelp.com/biz/green-lane-coffee-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=2EOQ47eqP01n1CEmfPtrGQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","green-lane-coffee-brooklyn","bUdQDIm1xlDMbiUKzzRCnA","lcsfg5khJTMZX7-JB5wEdA","Green Lane Coffee","NULL",5,2,"Brooklyn","NY","11222","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7259,-73.9391
"O K.","(There is a Yelp page for the parent Panadería in BK, but the East Harlem spot deserves its own.)

I love this place / This is probably the only place in...",5,"https://www.yelp.com/biz/don-paco-lopez-panaderia-new-york-2","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=MtlLRxL8zq4FdltOfDBPJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","don-paco-lopez-panaderia-new-york-2","t1O9MoG6kYs9h8yorj9Ibg","Wkr7PphFilgEpHTl8pzmJQ","Don Paco Lopez Panaderia","NULL",5,1,"New York","NY","10035","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7981,-73.9397
"Sam W.","Dope little spot right here. I walked in and the guy behind the counter immediately acknowledged me, but wasn't too pushy about me placing my order. Then HE...",5,"https://www.yelp.com/biz/word-up-cafe-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=h8K2q8FM00NdCOa8RrR5vQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","word-up-cafe-brooklyn","HGytztfFprQ6BQDMKzkZSw","t3ZHgNlVaAXbB8bQThDoOA","Word Up Cafe","$",5,11,"Brooklyn","NY","11207","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6613,-73.8929
"Samma L.","As everyone else has stated, this place is very under stated. I'm actually disappointed it took the pandemic work from home mandate for me to give this...",5,"https://www.yelp.com/biz/sway-cafe-long-island-city","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=tsPnKjdTc-Ow2VIft4QKJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","sway-cafe-long-island-city","_MipOktfqW242bROf8txeA","j3YyJlB1aVFvl2183y1cmw","Sway Cafe","NULL",5,14,"Long Island City","NY","11101","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7561,-73.9198
"Joe H.","Stopped in for a free cup of coffee and a free pastry. This was only for today as they just opened. They're not serving beer just yet but it's in the works...",5,"https://www.yelp.com/biz/long-haul-brewery-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=ZYSDZQMqDVC2xBUXVjd_Jw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","long-haul-brewery-brooklyn","ep1K2EjETPlafkrX8qjLMA","hEaYPB8Jj-q4DB4XQF-d7g","Long Haul Brewery","NULL",5,2,"Brooklyn","NY","11237","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7063,-73.9314
"Shelley K.","This place was so cute, the staff were so friendly and the food delish! I was there around 10:30ish and bakery items were coming out as they were being...",5,"https://www.yelp.com/biz/almah-crown-heights","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=Hq4LrdQ6eZOiMYBMfutj3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","almah-crown-heights","R33fCdkykfIvsFYqBv8xsg","FpsqPNY72zUmU4Ny1onQ_A","Almah","NULL",5,7,"Crown Heights","NY","11213","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6759,-73.9303
"Andrea C.","I loooooooveeeee illy coffee!! So happy it finally opened in SI mall .. my first stop:coffee. They have a variety of delicious options. And the best part:...",5,"https://www.yelp.com/biz/illy-caffe-staten-island","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=89D-rrZwMHxSiHq1YLvIrA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","illy-caffe-staten-island","5Lfsc-SdVF1t2OCy29ag2g","TZD9kaE9VhadIBGuu1fxQQ","Illy Caffe","NULL",5,8,"Staten Island","NY","10314","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.582,-74.1662
"Kchryiistaley R.","they just opened and i cant say how happy i am to finally be able to get some real coffee out here on the east side. everyone is amazing and the customer...",5,"https://www.yelp.com/biz/d-and-c-coffee-manhattan","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=i1AV8Sb8fYJG8HGwXA1IIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","d-and-c-coffee-manhattan","kdouOxOgjRbBIohmnmzehQ","jNaVbDtr6aAvRQWjtr9DPw","D & C Coffee","NULL",5,1,"Manhattan","NY","10035","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7989,-73.9367
"Jazlyn T.","Love love love! This is a must stop in place in Astoria. The coffee is excellent & Eric & Mo made us feel right at home. They also have outdoor seating due...",5,"https://www.yelp.com/biz/the-barn-coffee-shop-new-york","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=zLPn8VKMes0ryMWudCHfZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","the-barn-coffee-shop-new-york","wAtOcLCRmQXLEFwTGIKXWg","LYcx0VvpZb_wXh1udWQe6Q","The Barn Coffee Shop","NULL",5,19,"New York","NY","11102","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7723,-73.9207
